YEAR,MONTH,STATE,PRECIPITATION,TEMP_AVG,TEMP_MAX,TEMP_MIN
2010,2,Texas,2.59,44.00,54,33.9
2010,3,Texas,1.87,54.80,68.3,41.4
2010,4,Texas,2.69,65.00,77.4,52.7
2010,5,Texas,2.27,73.80,86,61.5
2010,6,Texas,2.78,82.70,94.2,71.1
2010,7,Texas,5.12,81.40,90.9,71.8
2010,8,Texas,1.28,84.40,97,71.7
2010,9,Texas,4.31,77.70,89.2,66.2
2010,10,Texas,0.76,67.20,82,52.3
2010,11,Texas,1.04,56.60,70.9,42.3
2010,12,Texas,0.73,49.20,63,35.4
2010,1,Utah,1.58,27.00,36.7,17.3
2010,2,Utah,1.11,29.90,39.7,20.1
2010,3,Utah,1.30,38.00,49.7,26.4
2010,4,Utah,1.39,44.70,57.8,31.7
2010,5,Utah,1.24,50.20,63.7,36.6
2010,6,Utah,0.79,65.40,80.1,50.8
2010,7,Utah,0.83,73.10,88.1,58
2010,8,Utah,1.38,69.30,83.7,54.9
2010,9,Utah,0.26,63.80,80.4,47.1
2010,10,Utah,2.57,51.10,63.2,39
2010,11,Utah,1.40,34.80,45.8,23.6
2010,12,Utah,3.38,32.50,41.3,23.7
2011,1,Alabama,4.03,41.10,52,30.2
2011,2,Alabama,3.49,49.50,61.8,37.2
2011,3,Alabama,8.18,57.80,69.9,45.6
2011,4,Alabama,5.08,65.70,78.8,52.6
2011,5,Alabama,1.64,69.90,83,56.8
2011,6,Alabama,3.55,81.20,94,68.5
2011,7,Alabama,5.52,81.70,91.9,71.4
2011,8,Alabama,2.05,81.80,94.2,69.4
2011,9,Alabama,7.21,72.10,83.4,60.9
2011,10,Alabama,0.79,60.60,74.6,46.6
2011,11,Alabama,4.13,55.30,67.5,43.1
2011,12,Alabama,5.04,49.30,60.2,38.4
2011,1,Arizona,0.05,41.50,55.4,27.6
2011,2,Arizona,1.05,41.70,55.6,27.8
2011,3,Arizona,0.33,53.30,68.3,38.3
2011,4,Arizona,0.41,58.90,73.9,43.8
2011,5,Arizona,0.28,63.20,78.8,47.7
2011,6,Arizona,0.02,75.70,93.1,58.4
2011,7,Arizona,1.76,80.80,94.7,66.8
2011,8,Arizona,1.28,82.20,96.3,68.1
2011,9,Arizona,1.31,74.60,89,60.2
2011,10,Arizona,0.67,62.80,78,47.6
2011,11,Arizona,0.92,49.40,62.3,36.4
2011,12,Arizona,1.55,39.90,51.6,28.2
2011,1,Arkansas,1.60,37.60,47.6,27.5
2011,2,Arkansas,4.12,43.90,54.2,33.5
2011,3,Arkansas,2.80,52.50,63.3,41.7
2011,4,Arkansas,10.60,63.50,75.6,51.4
2011,5,Arkansas,8.31,67.30,77.8,56.8
2011,6,Arkansas,1.67,81.70,93.1,70.2
2011,7,Arkansas,2.03,84.70,96.4,73
2011,8,Arkansas,4.26,83.10,94.8,71.3
2011,9,Arkansas,2.49,70.20,83.4,57.1
2011,10,Arkansas,2.54,60.60,74.8,46.4
2011,11,Arkansas,8.45,53.40,63,43.8
2011,12,Arkansas,6.97,43.30,52.7,34
2011,1,California,1.28,45.20,55.7,34.6
2011,2,California,3.34,43.40,54.6,32.3
2011,3,California,6.41,48.70,58.9,38.6
2011,4,California,1.10,53.40,65.7,41.1
2011,5,California,1.44,57.60,70.3,44.8
2011,6,California,0.92,66.90,80.5,53.3
2011,7,California,0.22,74.20,88.4,60
2011,8,California,0.10,75.20,90.5,59.8
2011,9,California,0.28,72.20,87.2,57.3
2011,10,California,1.54,61.40,74.3,48.4
2011,11,California,1.69,48.20,58.9,37.5
2011,12,California,0.47,42.80,55,30.6
2011,1,Colorado,0.71,24.00,37.1,10.9
2011,2,Colorado,1.17,24.20,37.8,10.6
2011,3,Colorado,1.16,37.70,51.3,24.1
2011,4,Colorado,2.10,43.00,56.9,29.2
2011,5,Colorado,2.57,49.30,62.8,35.8
2011,6,Colorado,0.94,62.90,78.9,46.9
2011,7,Colorado,2.54,70.00,84.7,55.2
2011,8,Colorado,1.60,69.20,84.4,53.9
2011,9,Colorado,1.27,58.50,73,44
2011,10,Colorado,1.66,47.10,61.3,32.8
2011,11,Colorado,0.99,34.90,48.4,21.3
2011,12,Colorado,0.91,24.40,37,11.9
2011,1,Connecticut,3.36,23.20,32.4,13.9
2011,2,Connecticut,3.84,27.10,38.2,15.9
2011,3,Connecticut,4.74,37.00,46.2,27.6
2011,4,Connecticut,5.52,48.90,58.7,39.2
2011,5,Connecticut,4.87,59.70,69.6,49.7
2011,6,Connecticut,6.15,66.90,77.3,56.6
2011,7,Connecticut,2.17,74.10,85.1,63.2
2011,8,Connecticut,11.56,70.80,80.6,61
2011,9,Connecticut,7.78,66.40,75.4,57.3
2011,10,Connecticut,5.60,53.40,62.8,44
2011,11,Connecticut,3.57,45.90,56.1,35.6
2011,12,Connecticut,4.53,36.90,46.3,27.6
2011,1,Delaware,3.18,30.30,37.8,22.8
2011,2,Delaware,2.36,38.80,49.8,27.8
2011,3,Delaware,4.05,43.90,53.5,34.2
2011,4,Delaware,3.30,57.20,67.7,46.6
2011,5,Delaware,2.38,66.40,77,55.8
2011,6,Delaware,1.86,74.30,85.2,63.3
2011,7,Delaware,3.70,80.60,91.6,69.6
2011,8,Delaware,10.04,75.50,85.5,65.4
2011,9,Delaware,4.17,70.70,78.8,62.6
2011,10,Delaware,2.76,57.20,67.3,47.2
2011,11,Delaware,3.62,50.80,61.2,40.3
2011,12,Delaware,3.14,43.40,53.7,33.1
2011,1,Florida,4.24,54.90,66.4,43.3
2011,2,Florida,1.93,61.80,73.4,50.2
2011,3,Florida,4.06,66.50,79.1,53.9
2011,4,Florida,2.16,73.00,85.7,60.2
2011,5,Florida,1.61,76.20,88.8,63.7
2011,6,Florida,4.74,82.10,93.4,70.7
2011,7,Florida,6.96,82.60,91.9,73.3
2011,8,Florida,6.65,83.70,93.3,74.1
2011,9,Florida,5.53,79.70,89.4,70.1
2011,10,Florida,5.73,70.50,81.2,59.8
2011,11,Florida,1.41,66.40,77.2,55.6
2011,12,Florida,1.75,62.80,73.5,52
2011,1,Georgia,3.33,41.80,52.8,30.8
2011,2,Georgia,3.70,51.10,63.2,39.1
2011,3,Georgia,5.97,57.80,70,45.6
2011,4,Georgia,2.84,65.80,79.7,51.9
2011,5,Georgia,1.15,71.30,85.2,57.4
2011,6,Georgia,3.63,81.10,94.1,68
2011,7,Georgia,4.54,81.90,92.6,71.2
2011,8,Georgia,2.44,82.20,94.4,70
2011,9,Georgia,3.86,73.60,85,62.4
2011,10,Georgia,2.59,61.60,74.4,48.7
2011,11,Georgia,2.83,56.20,68.9,43.4
2011,12,Georgia,3.23,51.30,62.8,39.7
2011,1,Idaho,2.79,24.00,31.9,16
2011,2,Idaho,1.93,24.30,33.6,15
2011,3,Idaho,3.88,33.40,42.3,24.6
2011,4,Idaho,3.18,36.40,46.8,26
2011,5,Idaho,3.15,45.80,57.2,34.4
2011,6,Idaho,1.96,54.00,66.9,41.1
2011,7,Idaho,0.55,64.30,80.2,48.3
2011,8,Idaho,0.51,66.10,82.5,49.7
2011,9,Idaho,0.39,59.60,75.7,43.4
2011,10,Idaho,2.83,45.40,56.1,34.7
2011,11,Idaho,1.99,30.50,40,21.1
2011,12,Idaho,1.53,24.80,34.7,15
2011,1,Illinois,1.19,22.70,30.3,15.2
2011,2,Illinois,3.24,30.20,38.5,22
2011,3,Illinois,2.72,41.60,50.6,32.6
2011,4,Illinois,7.62,53.10,63.7,42.5
2011,5,Illinois,5.28,62.10,72.5,51.8
2011,6,Illinois,6.69,72.90,82.9,62.8
2011,7,Illinois,3.61,79.90,90.2,69.7
2011,8,Illinois,1.87,74.80,86.3,63.2
2011,9,Illinois,3.56,63.60,74.4,52.7
2011,10,Illinois,1.80,55.20,67.8,42.5
2011,11,Illinois,5.17,45.80,54.3,37.2
2011,12,Illinois,3.35,35.90,43.4,28.4
2011,1,Indiana,1.50,23.70,31,16.4
2011,2,Indiana,4.21,31.20,39.5,22.9
2011,3,Indiana,3.46,41.70,50.8,32.5
2011,4,Indiana,9.61,53.00,63.8,42.2
2011,5,Indiana,6.51,62.10,72.2,52
2011,6,Indiana,5.22,72.20,82.7,61.7
2011,7,Indiana,2.74,78.80,89.6,68
2011,8,Indiana,2.55,73.10,85,61.2
2011,9,Indiana,5.31,63.60,73.6,53.7
2011,10,Indiana,3.29,53.90,66.1,41.7
2011,11,Indiana,6.21,46.90,55.7,38.1
2011,12,Indiana,4.58,36.60,44.1,29.1
2011,1,Iowa,0.94,14.80,23.1,6.6
2011,2,Iowa,1.39,22.60,31.1,14
2011,3,Iowa,1.50,35.10,44.5,25.6
2011,4,Iowa,3.81,47.60,57.9,37.2
2011,5,Iowa,5.00,59.10,70.4,47.8
2011,6,Iowa,6.19,69.60,79.3,59.9
2011,7,Iowa,3.40,78.00,87.7,68.2
2011,8,Iowa,3.02,72.00,83.1,60.9
2011,9,Iowa,1.68,60.20,71.9,48.6
2011,10,Iowa,0.74,53.40,67,39.8
2011,11,Iowa,2.08,39.40,49.9,28.8
2011,12,Iowa,2.08,29.10,37.8,20.4
2011,1,Kansas,0.46,27.30,39.4,15.2
2011,2,Kansas,1.09,30.20,43.4,17
2011,3,Kansas,1.11,44.10,56.2,32
2011,4,Kansas,1.86,55.20,69.1,41.2
2011,5,Kansas,3.44,62.60,75.8,49.3
2011,6,Kansas,2.66,76.80,90.6,63
2011,7,Kansas,2.59,84.90,98.7,71.1
2011,8,Kansas,3.33,80.90,94.3,67.5
2011,9,Kansas,1.27,66.20,80.5,51.8
2011,10,Kansas,1.60,57.50,72,42.9
2011,11,Kansas,2.50,43.70,56.4,31
2011,12,Kansas,2.26,33.10,43.2,23
2011,1,Kentucky,2.16,30.20,38.4,22
2011,2,Kentucky,4.88,39.10,49.6,28.6
2011,3,Kentucky,5.51,47.90,57.9,37.9
2011,4,Kentucky,12.07,58.80,70.7,46.9
2011,5,Kentucky,6.75,64.20,74.6,53.7
2011,6,Kentucky,5.36,74.20,85.3,63.1
2011,7,Kentucky,3.94,79.50,89.9,69.1
2011,8,Kentucky,2.31,75.80,87.7,64
2011,9,Kentucky,5.89,66.90,77,56.8
2011,10,Kentucky,2.94,55.60,68.2,43.1
2011,11,Kentucky,7.58,49.90,60.8,39.1
2011,12,Kentucky,4.96,41.00,50.5,31.6
2011,1,Louisiana,4.75,46.90,57.1,36.7
2011,2,Louisiana,2.10,52.50,63.5,41.4
2011,3,Louisiana,3.88,62.00,73.7,50.4
2011,4,Louisiana,2.50,70.40,82,58.9
2011,5,Louisiana,1.51,73.70,84.8,62.6
2011,6,Louisiana,3.30,83.80,94.8,72.7
2011,7,Louisiana,6.16,84.10,93.6,74.6
2011,8,Louisiana,1.71,86.70,98.2,75.1
2011,9,Louisiana,7.00,76.00,87.6,64.4
2011,10,Louisiana,0.90,65.50,79.7,51.2
2011,11,Louisiana,3.69,59.70,71.4,48.1
2011,12,Louisiana,5.51,51.30,61.1,41.5
2011,1,Maine,1.89,15.90,24.6,7.2
2011,2,Maine,2.95,16.20,26.8,5.5
2011,3,Maine,4.93,26.80,37,16.6
2011,4,Maine,4.75,39.00,49,28.9
2011,5,Maine,5.49,51.90,61.1,42.6
2011,6,Maine,4.06,60.20,71,49.5
2011,7,Maine,3.69,67.60,79.1,56
2011,8,Maine,7.44,64.80,74.8,55
2011,9,Maine,3.89,59.00,69.2,48.6
2011,10,Maine,4.97,47.60,55.5,39.7
2011,11,Maine,2.49,38.80,48.5,29
2011,12,Maine,3.49,26.00,35,17
2011,1,Maryland,2.38,29.60,37.2,22
2011,2,Maryland,2.27,37.60,48.2,27
2011,3,Maryland,5.04,43.70,53.7,33.6
2011,4,Maryland,4.77,56.70,67,46.3
2011,5,Maryland,3.20,65.80,76.2,55.4
2011,6,Maryland,2.54,74.00,84.8,63.2
2011,7,Maryland,3.29,79.60,90.6,68.5
2011,8,Maryland,8.86,75.10,85.3,64.9
2011,9,Maryland,8.03,69.00,77,61
2011,10,Maryland,3.67,55.90,65.7,46.1
2011,11,Maryland,3.42,49.50,60.2,38.8
2011,12,Maryland,3.64,41.80,51.3,32.2
2011,1,Massachusetts,3.55,22.40,31.7,13.1
2011,2,Massachusetts,4.18,25.50,36.6,14.4
2011,3,Massachusetts,3.89,35.40,44.6,26.2
2011,4,Massachusetts,5.36,47.70,57.4,37.9
2011,5,Massachusetts,3.67,58.50,68.2,48.8
2011,6,Massachusetts,5.45,65.20,75.6,54.8
2011,7,Massachusetts,2.51,72.80,84,61.5
2011,8,Massachusetts,9.49,69.80,79.7,59.9
2011,9,Massachusetts,7.26,64.90,73.9,55.9
2011,10,Massachusetts,7.26,52.60,61.5,43.6
2011,11,Massachusetts,3.76,45.40,55.9,35
2011,12,Massachusetts,4.45,35.80,45,26.6
2011,1,Michigan,1.43,16.90,24.3,9.6
2011,2,Michigan,1.53,21.30,29.9,12.8
2011,3,Michigan,2.21,28.80,38.2,19.4
2011,4,Michigan,5.44,42.00,52,32
2011,5,Michigan,4.26,55.00,65.7,44.3
2011,6,Michigan,3.65,64.20,75.6,52.9
2011,7,Michigan,2.99,72.70,84.6,60.9
2011,8,Michigan,3.16,68.30,79.5,57
2011,9,Michigan,3.72,58.70,69.3,48.2
2011,10,Michigan,3.37,49.70,59.9,39.4
2011,11,Michigan,3.19,39.90,48,31.8
2011,12,Michigan,1.87,29.90,36.3,23.5
2011,1,Minnesota,1.05,5.00,13.9,-3.8
2011,2,Minnesota,0.68,13.20,23.4,2.9
2011,3,Minnesota,1.19,23.60,33.5,13.7
2011,4,Minnesota,2.70,41.60,51.2,32
2011,5,Minnesota,4.14,53.60,64.4,42.8
2011,6,Minnesota,4.18,63.40,73.6,53.2
2011,7,Minnesota,4.68,72.70,83.6,61.8
2011,8,Minnesota,2.73,68.20,79.8,56.6
2011,9,Minnesota,1.21,57.50,69.7,45.3
2011,10,Minnesota,0.98,49.90,60.9,38.8
2011,11,Minnesota,0.34,32.90,42.4,23.5
2011,12,Minnesota,0.47,22.70,31,14.3
2011,1,Mississippi,4.44,42.20,52.3,32.1
2011,2,Mississippi,2.71,49.80,61.3,38.3
2011,3,Mississippi,6.80,57.80,70.1,45.4
2011,4,Mississippi,6.34,67.00,79.5,54.4
2011,5,Mississippi,1.99,70.60,82.7,58.5
2011,6,Mississippi,3.26,82.20,94.2,70.2
2011,7,Mississippi,5.69,82.90,93.1,72.6
2011,8,Mississippi,2.31,83.00,94.8,71.1
2011,9,Mississippi,7.98,72.50,83.9,61
2011,10,Mississippi,1.11,61.30,75.6,46.9
2011,11,Mississippi,4.10,56.10,67.8,44.3
2011,12,Mississippi,6.11,48.00,58.2,37.8
2011,1,Missouri,1.02,26.70,36.1,17.2
2011,2,Missouri,3.52,33.20,43,23.3
2011,3,Missouri,3.47,45.10,54.9,35.2
2011,4,Missouri,7.60,56.80,68.4,45.2
2011,5,Missouri,6.36,62.80,73.2,52.4
2011,6,Missouri,4.08,75.80,86.5,65.2
2011,7,Missouri,2.48,82.70,93.5,71.8
2011,8,Missouri,3.92,77.80,89.1,66.4
2011,9,Missouri,2.58,64.80,76.9,52.8
2011,10,Missouri,1.21,57.20,71,43.6
2011,11,Missouri,5.72,47.40,57,37.8
2011,12,Missouri,3.74,37.40,46.5,28.2
2011,1,Montana,1.77,19.10,28,10.3
2011,2,Montana,1.37,16.40,26.8,6
2011,3,Montana,1.62,28.60,38.2,19
2011,4,Montana,2.52,37.70,48.3,27
2011,5,Montana,5.70,47.10,57.2,37
2011,6,Montana,3.36,56.30,68.3,44.3
2011,7,Montana,1.39,66.60,81.8,51.4
2011,8,Montana,0.77,66.80,82.8,50.7
2011,9,Montana,0.47,58.30,74.8,41.9
2011,10,Montana,1.99,45.90,57.3,34.4
2011,11,Montana,1.08,30.00,40.7,19.2
2011,12,Montana,0.81,26.20,36,16.4
2011,1,Nebraska,0.93,20.40,31.1,9.7
2011,2,Nebraska,0.64,24.50,36.4,12.6
2011,3,Nebraska,0.88,37.10,48.4,25.7
2011,4,Nebraska,2.80,47.50,59.4,35.7
2011,5,Nebraska,5.43,56.00,68.1,43.8
2011,6,Nebraska,3.99,68.20,80.8,55.6
2011,7,Nebraska,3.71,77.70,89.5,65.9
2011,8,Nebraska,3.56,73.90,86.1,61.6
2011,9,Nebraska,0.88,60.60,75.5,45.6
2011,10,Nebraska,1.92,52.70,67.1,38.3
2011,11,Nebraska,0.48,38.20,52.2,24.1
2011,12,Nebraska,0.59,28.60,40.4,16.9
2011,1,Nevada,0.29,32.90,44.1,21.7
2011,2,Nevada,0.83,32.80,44.5,21.2
2011,3,Nevada,1.57,40.60,51.8,29.5
2011,4,Nevada,1.22,44.40,57.3,31.5
2011,5,Nevada,1.53,50.80,64.1,37.4
2011,6,Nevada,0.55,62.40,77.7,47
2011,7,Nevada,0.50,71.90,88.1,55.8
2011,8,Nevada,0.23,72.50,89.5,55.5
2011,9,Nevada,0.48,65.60,82,49.3
2011,10,Nevada,0.93,52.40,66.8,38.1
2011,11,Nevada,0.38,37.60,49.8,25.2
2011,12,Nevada,0.11,30.90,44.1,17.7
2011,1,New Hampshire,2.57,16.80,26.7,7
2011,2,New Hampshire,3.44,18.70,30.5,6.8
2011,3,New Hampshire,4.87,29.30,39.2,19.4
2011,4,New Hampshire,5.42,42.40,52.7,32.2
2011,5,New Hampshire,5.09,55.80,66.2,45.4
2011,6,New Hampshire,4.44,62.10,73.4,50.8
2011,7,New Hampshire,2.69,69.10,81.3,57
2011,8,New Hampshire,9.09,66.20,77,55.4
2011,9,New Hampshire,6.03,61.00,70.9,51
2011,10,New Hampshire,6.22,48.20,57.2,39.3
2011,11,New Hampshire,3.41,40.20,50.9,29.5
2011,12,New Hampshire,4.22,29.40,38.6,20.1
2011,1,New Jersey,3.33,27.20,35.5,19
2011,2,New Jersey,3.07,34.40,44.9,24
2011,3,New Jersey,5.55,41.20,51,31.5
2011,4,New Jersey,5.67,53.90,63.8,44
2011,5,New Jersey,3.77,63.70,74,53.4
2011,6,New Jersey,3.43,71.90,82.5,61.2
2011,7,New Jersey,4.11,78.40,89.2,67.4
2011,8,New Jersey,15.67,73.50,83.4,63.7
2011,9,New Jersey,7.12,68.90,76.8,61
2011,10,New Jersey,4.19,55.80,65.7,46
2011,11,New Jersey,3.83,48.90,59.6,38.1
2011,12,New Jersey,4.21,40.50,50.1,31
2011,1,New Mexico,0.08,33.80,49.8,17.9
2011,2,New Mexico,0.34,35.00,51.1,18.9
2011,3,New Mexico,0.15,49.20,66.7,31.6
2011,4,New Mexico,0.25,55.60,72.6,38.6
2011,5,New Mexico,0.23,59.60,76.7,42.4
2011,6,New Mexico,0.17,73.10,91.4,54.8
2011,7,New Mexico,1.70,76.60,91.6,61.6
2011,8,New Mexico,1.84,76.00,90.6,61.4
2011,9,New Mexico,1.66,66.30,81,51.6
2011,10,New Mexico,1.08,55.30,71.3,39.2
2011,11,New Mexico,0.47,43.50,57.9,29.1
2011,12,New Mexico,1.83,31.40,42.8,20
2011,1,New York,2.01,18.60,26.6,10.6
2011,2,New York,3.53,21.80,32.3,11.3
2011,3,New York,4.51,30.90,40.2,21.7
2011,4,New York,6.78,45.00,54.8,35.1
2011,5,New York,6.17,58.00,67.9,48.1
2011,6,New York,4.25,65.10,75.5,54.6
2011,7,New York,2.55,71.40,83.1,59.7
2011,8,New York,7.76,67.60,77.8,57.3
2011,9,New York,7.12,62.60,71.7,53.6
2011,10,New York,4.61,49.60,58.6,40.6
2011,11,New York,2.98,43.10,52.8,33.3
2011,12,New York,3.44,31.80,39.7,23.9
2011,1,North Carolina,1.95,36.20,46.4,26.1
2011,2,North Carolina,2.56,45.70,58,33.3
2011,3,North Carolina,5.23,50.60,62.3,38.9
2011,4,North Carolina,3.63,61.40,73.7,49.2
2011,5,North Carolina,3.14,67.60,79.2,56
2011,6,North Carolina,3.14,77.00,88.8,65.1
2011,7,North Carolina,4.34,80.00,90.9,69.1
2011,8,North Carolina,6.98,77.70,88.4,66.9
2011,9,North Carolina,5.36,71.00,80.5,61.5
2011,10,North Carolina,2.88,58.20,70.2,46.1
2011,11,North Carolina,4.33,52.40,64.8,40
2011,12,North Carolina,2.45,46.90,58.3,35.5
2011,1,North Dakota,0.96,6.40,15.1,-2.3
2011,2,North Dakota,0.33,10.00,19.4,0.7
2011,3,North Dakota,1.05,19.20,27.9,10.6
2011,4,North Dakota,1.87,39.10,48.5,29.7
2011,5,North Dakota,4.06,50.90,61.2,40.6
2011,6,North Dakota,3.89,62.40,73,51.7
2011,7,North Dakota,3.79,71.10,82.6,59.7
2011,8,North Dakota,2.46,68.60,81.1,56
2011,9,North Dakota,1.49,58.30,72.3,44.3
2011,10,North Dakota,1.06,48.40,60.4,36.3
2011,11,North Dakota,0.16,30.50,41.6,19.4
2011,12,North Dakota,0.32,23.00,32.2,13.9
2011,1,Ohio,1.47,23.50,30.9,16.1
2011,2,Ohio,4.58,30.50,39,21.9
2011,3,Ohio,4.24,39.60,48.7,30.4
2011,4,Ohio,7.63,52.10,62.8,41.4
2011,5,Ohio,6.55,61.70,71.7,51.7
2011,6,Ohio,3.81,70.40,81.2,59.6
2011,7,Ohio,3.80,77.30,88.4,66.1
2011,8,Ohio,3.93,71.90,83,60.8
2011,9,Ohio,5.89,64.20,73.3,55
2011,10,Ohio,4.36,52.70,63,42.5
2011,11,Ohio,5.42,46.90,56.5,37.4
2011,12,Ohio,4.27,36.90,44,29.7
2011,1,Oklahoma,0.28,35.00,48.1,21.9
2011,2,Oklahoma,1.57,39.40,52.6,26.1
2011,3,Oklahoma,0.74,52.40,64.5,40.2
2011,4,Oklahoma,3.49,62.10,76.5,47.7
2011,5,Oklahoma,4.47,67.70,80.4,55.1
2011,6,Oklahoma,1.17,83.40,96.8,70
2011,7,Oklahoma,0.79,89.20,102.9,75.4
2011,8,Oklahoma,2.36,87.70,101.6,73.8
2011,9,Oklahoma,1.72,71.10,85.9,56.2
2011,10,Oklahoma,2.79,61.80,75.8,47.8
2011,11,Oklahoma,4.38,50.00,61.6,38.5
2011,12,Oklahoma,2.48,39.90,49.8,30
2011,1,Oregon,3.15,33.90,42.2,25.8
2011,2,Oregon,3.25,32.60,41.3,24
2011,3,Oregon,6.37,37.90,45.8,30.1
2011,4,Oregon,3.94,39.50,49.6,29.4
2011,5,Oregon,3.40,46.50,57.6,35.5
2011,6,Oregon,1.45,54.90,67.4,42.3
2011,7,Oregon,0.67,62.70,77.6,47.8
2011,8,Oregon,0.08,66.10,82,50.2
2011,9,Oregon,0.23,62.60,78.5,46.6
2011,10,Oregon,2.06,49.00,60.2,37.8
2011,11,Oregon,3.54,37.00,45.8,28.1
2011,12,Oregon,2.54,32.60,42.6,22.5
2011,1,Pennsylvania,1.90,22.50,30,15
2011,2,Pennsylvania,3.73,28.60,38.8,18.4
2011,3,Pennsylvania,5.79,36.30,46.2,26.4
2011,4,Pennsylvania,8.06,49.70,59.6,39.8
2011,5,Pennsylvania,5.70,61.00,71.6,50.4
2011,6,Pennsylvania,3.18,68.00,79.3,56.8
2011,7,Pennsylvania,2.98,74.30,86.8,61.9
2011,8,Pennsylvania,6.87,69.40,80.2,58.6
2011,9,Pennsylvania,10.10,64.40,72.7,56
2011,10,Pennsylvania,4.96,50.80,60.1,41.5
2011,11,Pennsylvania,3.94,44.90,55.4,34.4
2011,12,Pennsylvania,3.78,35.30,43.2,27.3
2011,1,Rhode Island,4.06,25.20,33.8,16.6
2011,2,Rhode Island,4.56,28.80,39.2,18.4
2011,3,Rhode Island,2.52,38.00,47,28.9
2011,4,Rhode Island,5.35,49.10,57.7,40.6
2011,5,Rhode Island,3.40,58.90,67.7,50.1
2011,6,Rhode Island,4.41,66.20,76,56.4
2011,7,Rhode Island,2.73,73.80,84.1,63.6
2011,8,Rhode Island,8.16,71.30,80.7,62
2011,9,Rhode Island,6.36,66.50,75.4,57.6
2011,10,Rhode Island,7.47,54.90,63.5,46.3
2011,11,Rhode Island,4.52,47.80,57.5,38.1
2011,12,Rhode Island,3.99,39.00,48.1,29.9
2011,1,South Carolina,1.87,40.60,51.7,29.5
2011,2,South Carolina,3.40,50.40,62.6,38.2
2011,3,South Carolina,5.02,55.80,67.9,43.6
2011,4,South Carolina,2.87,65.00,78.1,52
2011,5,South Carolina,2.95,71.30,83.6,59.1
2011,6,South Carolina,2.62,80.80,93.2,68.5
2011,7,South Carolina,3.89,82.80,93.9,71.7
2011,8,South Carolina,4.27,81.40,92.7,70.1
2011,9,South Carolina,4.27,74.10,84.7,63.5
2011,10,South Carolina,2.25,61.00,73.6,48.4
2011,11,South Carolina,2.85,55.30,68.4,42.2
2011,12,South Carolina,1.95,50.70,62.8,38.5
2011,1,South Dakota,0.93,13.00,22.6,3.3
2011,2,South Dakota,1.13,16.30,26.6,6
2011,3,South Dakota,1.05,27.30,36.4,18.2
2011,4,South Dakota,2.29,43.10,53.4,32.7
2011,5,South Dakota,4.50,53.00,63.8,42.2
2011,6,South Dakota,4.52,64.70,76.3,53
2011,7,South Dakota,3.15,75.90,87.7,64.1
2011,8,South Dakota,2.32,71.60,84.7,58.4
2011,9,South Dakota,0.63,59.90,74.8,45
2011,10,South Dakota,1.11,51.30,64.6,38
2011,11,South Dakota,0.24,34.40,47.4,21.4
2011,12,South Dakota,0.26,26.80,37.7,15.9
2011,1,Tennessee,3.18,33.90,42.9,25
2011,2,Tennessee,4.21,43.10,53.9,32.3
2011,3,Tennessee,6.96,50.60,60.9,40.2
2011,4,Tennessee,9.83,61.00,73.4,48.6
2011,5,Tennessee,5.02,65.70,76.7,54.7
2011,6,Tennessee,5.68,76.50,87.7,65.2
2011,7,Tennessee,3.17,80.00,90.2,69.8
2011,8,Tennessee,1.58,77.80,90,65.6
2011,9,Tennessee,6.56,68.10,79.2,57.1
2011,10,Tennessee,2.55,56.80,69.9,43.7
2011,11,Tennessee,7.56,51.00,61.8,40.2
2011,12,Tennessee,6.29,42.80,52.7,32.9
2011,1,Texas,1.55,45.00,58.2,31.7
2011,2,Texas,0.65,48.70,62.9,34.5
2011,3,Texas,0.27,61.80,76.2,47.5
2011,4,Texas,0.70,70.30,85.7,54.9
2011,5,Texas,1.56,74.10,87.8,60.3
2011,6,Texas,0.98,85.20,99,71.4
2011,7,Texas,0.74,87.00,99.7,74.2
2011,8,Texas,0.74,88.20,101.6,74.7
2011,9,Texas,1.14,77.90,92.6,63.1
2011,10,Texas,2.23,66.90,81.1,52.8
2011,11,Texas,1.28,56.90,70.3,43.5
2011,12,Texas,2.86,46.10,55.7,36.5
2011,1,Utah,0.39,25.40,36.1,14.8
2011,2,Utah,1.21,28.60,39.8,17.3
2011,3,Utah,1.27,39.40,50.8,27.9
2011,4,Utah,2.02,43.50,56.1,31
2011,5,Utah,2.81,50.80,63.4,38.2
2011,6,Utah,0.54,63.30,78.6,48.1
2011,7,Utah,1.72,71.80,85.8,57.7
2011,8,Utah,0.96,72.50,87.6,57.4
2011,9,Utah,0.96,63.20,77.8,48.6
2011,10,Utah,1.42,50.00,63.1,37
2011,11,Utah,0.90,36.00,47.8,24.3
2011,12,Utah,0.51,26.80,37.7,15.9
2012,1,Alabama,5.44,50.10,62.3,38
2012,2,Alabama,4.49,52.10,62.3,41.8
2012,3,Alabama,5.35,64.60,76.3,52.8
2012,4,Alabama,1.89,65.00,77.6,52.4
2012,5,Alabama,4.16,73.40,85.3,61.4
2012,6,Alabama,4.00,76.80,88.4,65.3
2012,7,Alabama,5.75,81.60,92.3,70.9
2012,8,Alabama,6.07,78.10,87.9,68.3
2012,9,Alabama,5.35,73.00,84.1,61.9
2012,10,Alabama,2.91,62.20,74.4,50
2012,11,Alabama,1.36,51.20,65.5,37
2012,12,Alabama,6.61,50.90,61.8,40
2012,1,Arizona,0.26,45.30,59.4,31.2
