YEAR,CROP,STATE,YIELD,UNIT
2013,TOBACCO,KENTUCKY,"2,147",LB / ACRE
2013,TOBACCO,MASSACHUSETTS, (D),LB / ACRE
2013,TOBACCO,NORTH CAROLINA,"1,994",LB / ACRE
2013,TOBACCO,OHIO,"2,200",LB / ACRE
2013,TOBACCO,OTHER STATES,"1,329",LB / ACRE
2013,TOBACCO,PENNSYLVANIA,"2,389",LB / ACRE
2013,TOBACCO,SOUTH CAROLINA,"1,700",LB / ACRE
2013,TOBACCO,TENNESSEE,"2,083",LB / ACRE
2013,TOBACCO,VIRGINIA,"2,170",LB / ACRE
2013,WHEAT,ALABAMA,69,BU / ACRE
2013,WHEAT,ARIZONA,99.4,BU / ACRE
2013,WHEAT,ARKANSAS,62,BU / ACRE
2013,WHEAT,CALIFORNIA,82.5,BU / ACRE
2013,WHEAT,COLORADO,25.3,BU / ACRE
2013,WHEAT,DELAWARE,64,BU / ACRE
2013,WHEAT,FLORIDA,59,BU / ACRE
2013,WHEAT,GEORGIA,60,BU / ACRE
2013,WHEAT,IDAHO,82.2,BU / ACRE
2013,WHEAT,ILLINOIS,67,BU / ACRE
2013,WHEAT,INDIANA,73,BU / ACRE
2013,WHEAT,IOWA,52,BU / ACRE
2013,WHEAT,KANSAS,38,BU / ACRE
2013,WHEAT,KENTUCKY,75,BU / ACRE
2013,WHEAT,LOUISIANA,58,BU / ACRE
2013,WHEAT,MARYLAND,67,BU / ACRE
2013,WHEAT,MICHIGAN,75,BU / ACRE
2013,WHEAT,MINNESOTA,56.7,BU / ACRE
2013,WHEAT,MISSISSIPPI,58,BU / ACRE
2013,WHEAT,MISSOURI,57,BU / ACRE
2013,WHEAT,MONTANA,39,BU / ACRE
2013,WHEAT,NEBRASKA,35,BU / ACRE
2013,WHEAT,NEVADA,87,BU / ACRE
2013,WHEAT,NEW JERSEY,54,BU / ACRE
2013,WHEAT,NEW MEXICO,44,BU / ACRE
2013,WHEAT,NEW YORK,68,BU / ACRE
2013,WHEAT,NORTH CAROLINA,57,BU / ACRE
2013,WHEAT,NORTH DAKOTA,45.4,BU / ACRE
2013,WHEAT,OHIO,70,BU / ACRE
2013,WHEAT,OKLAHOMA,31,BU / ACRE
2013,WHEAT,OREGON,62.1,BU / ACRE
2013,WHEAT,PENNSYLVANIA,68,BU / ACRE
2013,WHEAT,SOUTH CAROLINA,54,BU / ACRE
2013,WHEAT,SOUTH DAKOTA,42.2,BU / ACRE
2013,WHEAT,TENNESSEE,71,BU / ACRE
2013,WHEAT,TEXAS,29,BU / ACRE
2013,WHEAT,UTAH,44.2,BU / ACRE
2013,WHEAT,VIRGINIA,62,BU / ACRE
2013,WHEAT,WASHINGTON,66.9,BU / ACRE
2013,WHEAT,WEST VIRGINIA,52,BU / ACRE
2013,WHEAT,WISCONSIN,58,BU / ACRE
2013,WHEAT,WYOMING,24,BU / ACRE
2014,BARLEY,ALASKA,42.5,BU / ACRE
2014,BARLEY,ARIZONA,125,BU / ACRE
2014,BARLEY,CALIFORNIA,73,BU / ACRE
2014,BARLEY,COLORADO,124,BU / ACRE
2014,BARLEY,DELAWARE,86,BU / ACRE
2014,BARLEY,IDAHO,94,BU / ACRE
2014,BARLEY,KANSAS,35,BU / ACRE
2014,BARLEY,MAINE,68,BU / ACRE
2014,BARLEY,MARYLAND,77,BU / ACRE
2014,BARLEY,MICHIGAN,53,BU / ACRE
2014,BARLEY,MINNESOTA,52,BU / ACRE
2014,BARLEY,MONTANA,58,BU / ACRE
2014,BARLEY,NEW YORK,47,BU / ACRE
2014,BARLEY,NORTH CAROLINA,71,BU / ACRE
2014,BARLEY,NORTH DAKOTA,67,BU / ACRE
2014,BARLEY,OREGON,50,BU / ACRE
2014,BARLEY,PENNSYLVANIA,71,BU / ACRE
2014,BARLEY,SOUTH DAKOTA,52,BU / ACRE
2014,BARLEY,UTAH,83,BU / ACRE
2014,BARLEY,VIRGINIA,79,BU / ACRE
2014,BARLEY,WASHINGTON,60,BU / ACRE
2014,BARLEY,WISCONSIN,47,BU / ACRE
2014,BARLEY,WYOMING,107,BU / ACRE
2014,CANOLA,IDAHO,"1,850",LB / ACRE
2014,CANOLA,MINNESOTA,"1,650",LB / ACRE
2014,CANOLA,MONTANA,"1,380",LB / ACRE
2014,CANOLA,NORTH DAKOTA,"1,800",LB / ACRE
2014,CANOLA,OKLAHOMA,570,LB / ACRE
2014,CANOLA,OREGON,"1,500",LB / ACRE
2014,CANOLA,OTHER STATES,749,LB / ACRE
2014,CANOLA,WASHINGTON,"1,200",LB / ACRE
2014,CHICKPEAS,ARIZONA,0,LB / ACRE
2014,CHICKPEAS,CALIFORNIA,"2,400",LB / ACRE
2014,CHICKPEAS,COLORADO,0,LB / ACRE
2014,CHICKPEAS,IDAHO,"1,320",LB / ACRE
2014,CHICKPEAS,KANSAS,0,LB / ACRE
2014,CHICKPEAS,MICHIGAN,0,LB / ACRE
2014,CHICKPEAS,MINNESOTA,0,LB / ACRE
2014,CHICKPEAS,MONTANA,"1,520",LB / ACRE
2014,CHICKPEAS,NEW MEXICO,0,LB / ACRE
2014,CHICKPEAS,NEW YORK,0,LB / ACRE
2014,CHICKPEAS,NORTH DAKOTA,"1,230",LB / ACRE
2014,CHICKPEAS,OREGON,"1,360",LB / ACRE
2014,CHICKPEAS,SOUTH DAKOTA,"1,420",LB / ACRE
2014,CHICKPEAS,TEXAS,0,LB / ACRE
2014,CHICKPEAS,WASHINGTON,"1,150",LB / ACRE
2014,CHICKPEAS,WISCONSIN,0,LB / ACRE
2014,CHICKPEAS,WYOMING,0,LB / ACRE
2014,CORN,ALABAMA,159,BU / ACRE
2014,CORN,ARIZONA,210,BU / ACRE
2014,CORN,ARKANSAS,187,BU / ACRE
2014,CORN,CALIFORNIA,165,BU / ACRE
2014,CORN,COLORADO,146,BU / ACRE
2014,CORN,DELAWARE,200,BU / ACRE
2014,CORN,FLORIDA,135,BU / ACRE
2014,CORN,GEORGIA,170,BU / ACRE
2014,CORN,IDAHO,200,BU / ACRE
2014,CORN,ILLINOIS,200,BU / ACRE
2014,CORN,INDIANA,188,BU / ACRE
2014,CORN,IOWA,178,BU / ACRE
2014,CORN,KANSAS,149,BU / ACRE
2014,CORN,KENTUCKY,158,BU / ACRE
2014,CORN,LOUISIANA,183,BU / ACRE
2014,CORN,MARYLAND,175,BU / ACRE
2014,CORN,MICHIGAN,161,BU / ACRE
2014,CORN,MINNESOTA,156,BU / ACRE
2014,CORN,MISSISSIPPI,185,BU / ACRE
2014,CORN,MISSOURI,186,BU / ACRE
2014,CORN,MONTANA,100,BU / ACRE
2014,CORN,NEBRASKA,179,BU / ACRE
2014,CORN,NEW JERSEY,157,BU / ACRE
2014,CORN,NEW MEXICO,195,BU / ACRE
2014,CORN,NEW YORK,148,BU / ACRE
2014,CORN,NORTH CAROLINA,132,BU / ACRE
2014,CORN,NORTH DAKOTA,124,BU / ACRE
2014,CORN,OHIO,176,BU / ACRE
2014,CORN,OKLAHOMA,147,BU / ACRE
2014,CORN,OREGON,190,BU / ACRE
2014,CORN,PENNSYLVANIA,154,BU / ACRE
2014,CORN,SOUTH CAROLINA,117,BU / ACRE
2014,CORN,SOUTH DAKOTA,148,BU / ACRE
2014,CORN,TENNESSEE,168,BU / ACRE
2014,CORN,TEXAS,148,BU / ACRE
2014,CORN,UTAH,160,BU / ACRE
2014,CORN,VIRGINIA,145,BU / ACRE
2014,CORN,WASHINGTON,215,BU / ACRE
2014,CORN,WEST VIRGINIA,149,BU / ACRE
2014,CORN,WISCONSIN,156,BU / ACRE
2014,CORN,WYOMING,138,BU / ACRE
2014,COTTON,ALABAMA,901,LB / ACRE
2014,COTTON,ARIZONA,"1,527",LB / ACRE
2014,COTTON,ARKANSAS,"1,145",LB / ACRE
2014,COTTON,CALIFORNIA,"1,594",LB / ACRE
2014,COTTON,FLORIDA,878,LB / ACRE
2014,COTTON,GEORGIA,900,LB / ACRE
2014,COTTON,KANSAS,794,LB / ACRE
2014,COTTON,LOUISIANA,"1,154",LB / ACRE
2014,COTTON,MISSISSIPPI,"1,232",LB / ACRE
2014,COTTON,MISSOURI,"1,117",LB / ACRE
2014,COTTON,NEW MEXICO,907,LB / ACRE
2014,COTTON,NORTH CAROLINA,"1,038",LB / ACRE
2014,COTTON,OKLAHOMA,615,LB / ACRE
2014,COTTON,SOUTH CAROLINA,912,LB / ACRE
2014,COTTON,TENNESSEE,878,LB / ACRE
2014,COTTON,TEXAS,645,LB / ACRE
2014,COTTON,VIRGINIA,"1,239",LB / ACRE
2014,FLAXSEED,MINNESOTA,24,BU / ACRE
2014,FLAXSEED,MONTANA,17,BU / ACRE
2014,FLAXSEED,NORTH DAKOTA,21.5,BU / ACRE
2014,FLAXSEED,SOUTH DAKOTA,18,BU / ACRE
2014,HAY & HAYLAGE,CALIFORNIA,5.89,TONS / ACRE
2014,HAY & HAYLAGE,IDAHO,3.78,TONS / ACRE
2014,HAY & HAYLAGE,ILLINOIS,3.54,TONS / ACRE
2014,HAY & HAYLAGE,IOWA,3.39,TONS / ACRE
2014,HAY & HAYLAGE,KANSAS,2.24,TONS / ACRE
2014,HAY & HAYLAGE,MICHIGAN,3.07,TONS / ACRE
2014,HAY & HAYLAGE,MINNESOTA,2.56,TONS / ACRE
2014,HAY & HAYLAGE,MISSOURI,2.07,TONS / ACRE
2014,HAY & HAYLAGE,NEBRASKA,2.37,TONS / ACRE
2014,HAY & HAYLAGE,NEW MEXICO,4,TONS / ACRE
2014,HAY & HAYLAGE,NEW YORK,2.58,TONS / ACRE
2014,HAY & HAYLAGE,OHIO,3.01,TONS / ACRE
2014,HAY & HAYLAGE,PENNSYLVANIA,2.65,TONS / ACRE
2014,HAY & HAYLAGE,SOUTH DAKOTA,2.09,TONS / ACRE
2014,HAY & HAYLAGE,TEXAS,2.2,TONS / ACRE
2014,HAY & HAYLAGE,VERMONT,2.59,TONS / ACRE
2014,HAY & HAYLAGE,WASHINGTON,3.88,TONS / ACRE
2014,HAY & HAYLAGE,WISCONSIN,3.54,TONS / ACRE
2014,HOPS,IDAHO,"1,847",LB / ACRE
2014,HOPS,OREGON,"1,520",LB / ACRE
2014,HOPS,WASHINGTON,"1,936",LB / ACRE
2014,PEANUTS,ALABAMA,"3,150",LB / ACRE
2014,PEANUTS,FLORIDA,"4,000",LB / ACRE
2014,PEANUTS,GEORGIA,"4,135",LB / ACRE
2014,PEANUTS,MISSISSIPPI,"4,000",LB / ACRE
2014,PEANUTS,NEW MEXICO,"3,500",LB / ACRE
2014,PEANUTS,NORTH CAROLINA,"4,320",LB / ACRE
2014,PEANUTS,OKLAHOMA,"4,000",LB / ACRE
2014,PEANUTS,OTHER STATES,0,LB / ACRE
2014,PEANUTS,SOUTH CAROLINA,"3,800",LB / ACRE
2014,PEANUTS,TEXAS,"3,620",LB / ACRE
2014,PEANUTS,VIRGINIA,"4,450",LB / ACRE
2014,RICE,ARKANSAS,"7,560",LB / ACRE
2014,RICE,CALIFORNIA,"8,580",LB / ACRE
2014,RICE,LOUISIANA,"7,130",LB / ACRE
2014,RICE,MISSISSIPPI,"7,420",LB / ACRE
2014,RICE,MISSOURI,"6,830",LB / ACRE
2014,RICE,TEXAS,"7,360",LB / ACRE
2014,RYE,GEORGIA,27,BU / ACRE
2014,RYE,OKLAHOMA,9,BU / ACRE
2014,RYE,OTHER STATES,33.6,BU / ACRE
2014,SAFFLOWER,CALIFORNIA,"2,000",LB / ACRE
2014,SAFFLOWER,MONTANA,840,LB / ACRE
2014,SAFFLOWER,NORTH DAKOTA,"1,000",LB / ACRE
2014,SAFFLOWER,OTHER STATES,854,LB / ACRE
2014,SAFFLOWER,UTAH,990,LB / ACRE
2014,SORGHUM,ARIZONA,100,BU / ACRE
2014,SORGHUM,ARKANSAS,97,BU / ACRE
2014,SORGHUM,COLORADO,30,BU / ACRE
2014,SORGHUM,GEORGIA,41,BU / ACRE
2014,SORGHUM,ILLINOIS,106,BU / ACRE
2014,SORGHUM,KANSAS,74,BU / ACRE
2014,SORGHUM,LOUISIANA,93,BU / ACRE
2014,SORGHUM,MISSISSIPPI,80,BU / ACRE
2014,SORGHUM,MISSOURI,101,BU / ACRE
2014,SORGHUM,NEBRASKA,82,BU / ACRE
2014,SORGHUM,NEW MEXICO,42,BU / ACRE
2014,SORGHUM,OKLAHOMA,56,BU / ACRE
2014,SORGHUM,SOUTH DAKOTA,63,BU / ACRE
2014,SORGHUM,TEXAS,61,BU / ACRE
2014,SOYBEANS,ALABAMA,40,BU / ACRE
2014,SOYBEANS,ARKANSAS,49.5,BU / ACRE
2014,SOYBEANS,DELAWARE,47.5,BU / ACRE
2014,SOYBEANS,FLORIDA,43,BU / ACRE
2014,SOYBEANS,GEORGIA,40,BU / ACRE
2014,SOYBEANS,ILLINOIS,56,BU / ACRE
2014,SOYBEANS,INDIANA,55.5,BU / ACRE
2014,SOYBEANS,IOWA,51,BU / ACRE
2014,SOYBEANS,KANSAS,35.5,BU / ACRE
2014,SOYBEANS,KENTUCKY,47.5,BU / ACRE
2014,SOYBEANS,LOUISIANA,56.5,BU / ACRE
2014,SOYBEANS,MARYLAND,46,BU / ACRE
2014,SOYBEANS,MICHIGAN,42.5,BU / ACRE
2014,SOYBEANS,MINNESOTA,41.5,BU / ACRE
2014,SOYBEANS,MISSISSIPPI,52,BU / ACRE
2014,SOYBEANS,MISSOURI,46.5,BU / ACRE
2014,SOYBEANS,NEBRASKA,54,BU / ACRE
2014,SOYBEANS,NEW JERSEY,44,BU / ACRE
2014,SOYBEANS,NEW YORK,44.5,BU / ACRE
2014,SOYBEANS,NORTH CAROLINA,40,BU / ACRE
2014,SOYBEANS,NORTH DAKOTA,34.5,BU / ACRE
2014,SOYBEANS,OHIO,52.5,BU / ACRE
2014,SOYBEANS,OKLAHOMA,28,BU / ACRE
2014,SOYBEANS,PENNSYLVANIA,49,BU / ACRE
2014,SOYBEANS,SOUTH CAROLINA,35,BU / ACRE
2014,SOYBEANS,SOUTH DAKOTA,45,BU / ACRE
2014,SOYBEANS,TENNESSEE,46,BU / ACRE
2014,SOYBEANS,TEXAS,38.5,BU / ACRE
2014,SOYBEANS,VIRGINIA,39.5,BU / ACRE
2014,SOYBEANS,WEST VIRGINIA,51,BU / ACRE
2014,SOYBEANS,WISCONSIN,44,BU / ACRE
2014,SUGARBEETS,CALIFORNIA,42.6,TONS / ACRE
2014,SUGARBEETS,COLORADO,31.3,TONS / ACRE
2014,SUGARBEETS,IDAHO,37.3,TONS / ACRE
2014,SUGARBEETS,MICHIGAN,29.3,TONS / ACRE
2014,SUGARBEETS,MINNESOTA,22.5,TONS / ACRE
2014,SUGARBEETS,MONTANA,32.3,TONS / ACRE
2014,SUGARBEETS,NEBRASKA,29.1,TONS / ACRE
2014,SUGARBEETS,NORTH DAKOTA,23.8,TONS / ACRE
2014,SUGARBEETS,OREGON,34.5,TONS / ACRE
2014,SUGARBEETS,WYOMING,27.8,TONS / ACRE
2014,SUGARCANE,FLORIDA,42.8,TONS / ACRE
2014,SUGARCANE,HAWAII,20.4,TONS / ACRE
2014,SUGARCANE,LOUISIANA,29.5,TONS / ACRE
2014,SUGARCANE,TEXAS,37.9,TONS / ACRE
2014,TARO,HAWAII,"9,000",LB / ACRE
2014,TOBACCO,CONNECTICUT, (D),LB / ACRE
2014,TOBACCO,GEORGIA,"2,300",LB / ACRE
2014,TOBACCO,KENTUCKY,"2,337",LB / ACRE
2014,TOBACCO,MASSACHUSETTS, (D),LB / ACRE
2014,TOBACCO,NORTH CAROLINA,"2,347",LB / ACRE
2014,TOBACCO,OHIO,"2,150",LB / ACRE
2014,TOBACCO,OTHER STATES,"1,556",LB / ACRE
2014,TOBACCO,PENNSYLVANIA,"2,445",LB / ACRE
2014,TOBACCO,SOUTH CAROLINA,"2,100",LB / ACRE
2014,TOBACCO,TENNESSEE,"2,151",LB / ACRE
2014,TOBACCO,VIRGINIA,"2,370",LB / ACRE
2014,WHEAT,ALABAMA,69,BU / ACRE
2014,WHEAT,ARIZONA,110.1,BU / ACRE
2014,WHEAT,ARKANSAS,63,BU / ACRE
2014,WHEAT,CALIFORNIA,83.4,BU / ACRE
2014,WHEAT,COLORADO,38.1,BU / ACRE
2014,WHEAT,DELAWARE,72,BU / ACRE
2014,WHEAT,FLORIDA,39,BU / ACRE
2014,WHEAT,GEORGIA,49,BU / ACRE
2014,WHEAT,IDAHO,78.4,BU / ACRE
2014,WHEAT,ILLINOIS,67,BU / ACRE
2014,WHEAT,INDIANA,76,BU / ACRE
2014,WHEAT,IOWA,49,BU / ACRE
2014,WHEAT,KANSAS,28,BU / ACRE
2014,WHEAT,KENTUCKY,71,BU / ACRE
2014,WHEAT,LOUISIANA,62,BU / ACRE
2014,WHEAT,MARYLAND,70,BU / ACRE
2014,WHEAT,MICHIGAN,74,BU / ACRE
2014,WHEAT,MINNESOTA,54.8,BU / ACRE
2014,WHEAT,MISSISSIPPI,58,BU / ACRE
2014,WHEAT,MISSOURI,58,BU / ACRE
2014,WHEAT,MONTANA,37.1,BU / ACRE
2014,WHEAT,NEBRASKA,49,BU / ACRE
2014,WHEAT,NEVADA,105,BU / ACRE
2014,WHEAT,NEW JERSEY,53,BU / ACRE
2014,WHEAT,NEW MEXICO,28,BU / ACRE
2014,WHEAT,NEW YORK,63,BU / ACRE
2014,WHEAT,NORTH CAROLINA,58,BU / ACRE
2014,WHEAT,NORTH DAKOTA,46.3,BU / ACRE
2014,WHEAT,OHIO,74,BU / ACRE
2014,WHEAT,OKLAHOMA,17,BU / ACRE
2014,WHEAT,OREGON,54.3,BU / ACRE
2014,WHEAT,PENNSYLVANIA,65,BU / ACRE
2014,WHEAT,SOUTH CAROLINA,52,BU / ACRE
2014,WHEAT,SOUTH DAKOTA,55.5,BU / ACRE
2014,WHEAT,TENNESSEE,66,BU / ACRE
2014,WHEAT,TEXAS,30,BU / ACRE
2014,WHEAT,UTAH,50.3,BU / ACRE
2014,WHEAT,VIRGINIA,68,BU / ACRE
2014,WHEAT,WASHINGTON,48.2,BU / ACRE
2014,WHEAT,WEST VIRGINIA,64,BU / ACRE
2014,WHEAT,WISCONSIN,65,BU / ACRE
2014,WHEAT,WYOMING,38,BU / ACRE
2015,BARLEY,ALASKA,34,BU / ACRE
2015,BARLEY,ARIZONA,120,BU / ACRE
2015,BARLEY,CALIFORNIA,55,BU / ACRE
2015,BARLEY,COLORADO,130,BU / ACRE
2015,BARLEY,DELAWARE,80,BU / ACRE
2015,BARLEY,IDAHO,97,BU / ACRE
2015,BARLEY,KANSAS,39,BU / ACRE
2015,BARLEY,MAINE,85,BU / ACRE
2015,BARLEY,MARYLAND,69,BU / ACRE
2015,BARLEY,MICHIGAN,56,BU / ACRE
2015,BARLEY,MINNESOTA,77,BU / ACRE
2015,BARLEY,MONTANA,52,BU / ACRE
2015,BARLEY,NEW YORK,45,BU / ACRE
2015,BARLEY,NORTH CAROLINA,72,BU / ACRE
2015,BARLEY,NORTH DAKOTA,64,BU / ACRE
2015,BARLEY,OREGON,52,BU / ACRE
2015,BARLEY,OTHER STATES,0,BU / ACRE
2015,BARLEY,PENNSYLVANIA,65,BU / ACRE
2015,BARLEY,SOUTH DAKOTA,37,BU / ACRE
2015,BARLEY,UTAH,84,BU / ACRE
2015,BARLEY,VIRGINIA,75,BU / ACRE
2015,BARLEY,WASHINGTON,48,BU / ACRE
2015,BARLEY,WISCONSIN,55,BU / ACRE
2015,BARLEY,WYOMING,95,BU / ACRE
2015,CANOLA,IDAHO,"1,500",LB / ACRE
2015,CANOLA,MINNESOTA,"1,880",LB / ACRE
2015,CANOLA,MONTANA,"1,220",LB / ACRE
2015,CANOLA,NORTH DAKOTA,"1,780",LB / ACRE
2015,CANOLA,OKLAHOMA,"1,100",LB / ACRE
2015,CANOLA,OREGON,"1,800",LB / ACRE
2015,CANOLA,OTHER STATES,"1,144",LB / ACRE
2015,CANOLA,WASHINGTON,"1,100",LB / ACRE
2015,CHICKPEAS,ARIZONA,0,LB / ACRE
2015,CHICKPEAS,CALIFORNIA,"2,490",LB / ACRE
2015,CHICKPEAS,COLORADO,0,LB / ACRE
2015,CHICKPEAS,IDAHO,"1,300",LB / ACRE
2015,CHICKPEAS,KANSAS,0,LB / ACRE
2015,CHICKPEAS,MICHIGAN,0,LB / ACRE
2015,CHICKPEAS,MINNESOTA,0,LB / ACRE
2015,CHICKPEAS,MONTANA,"1,270",LB / ACRE
2015,CHICKPEAS,NEBRASKA,"1,000",LB / ACRE
2015,CHICKPEAS,NEW MEXICO,0,LB / ACRE
2015,CHICKPEAS,NEW YORK,0,LB / ACRE
2015,CHICKPEAS,NORTH DAKOTA,"1,310",LB / ACRE
2015,CHICKPEAS,OREGON,"1,300",LB / ACRE
2015,CHICKPEAS,SOUTH DAKOTA,"1,590",LB / ACRE
2015,CHICKPEAS,TEXAS,0,LB / ACRE
2015,CHICKPEAS,WASHINGTON,"1,020",LB / ACRE
2015,CHICKPEAS,WISCONSIN,0,LB / ACRE
2015,CHICKPEAS,WYOMING,0,LB / ACRE
2015,CORN,ALABAMA,147,BU / ACRE
2015,CORN,ARIZONA,210,BU / ACRE
2015,CORN,ARKANSAS,181,BU / ACRE
2015,CORN,CALIFORNIA,157,BU / ACRE
2015,CORN,COLORADO,142,BU / ACRE
2015,CORN,DELAWARE,192,BU / ACRE
2015,CORN,FLORIDA,141,BU / ACRE
2015,CORN,GEORGIA,171,BU / ACRE
2015,CORN,IDAHO,207,BU / ACRE
2015,CORN,ILLINOIS,175,BU / ACRE
2015,CORN,INDIANA,150,BU / ACRE
2015,CORN,IOWA,192,BU / ACRE
2015,CORN,KANSAS,148,BU / ACRE
2015,CORN,KENTUCKY,172,BU / ACRE
2015,CORN,LOUISIANA,171,BU / ACRE
2015,CORN,MARYLAND,164,BU / ACRE
2015,CORN,MICHIGAN,162,BU / ACRE
2015,CORN,MINNESOTA,188,BU / ACRE
2015,CORN,MISSISSIPPI,175,BU / ACRE
2015,CORN,MISSOURI,142,BU / ACRE
2015,CORN,MONTANA,110,BU / ACRE
2015,CORN,NEBRASKA,185,BU / ACRE
2015,CORN,NEW JERSEY,147,BU / ACRE
2015,CORN,NEW MEXICO,180,BU / ACRE
2015,CORN,NEW YORK,143,BU / ACRE
2015,CORN,NORTH CAROLINA,113,BU / ACRE
2015,CORN,NORTH DAKOTA,128,BU / ACRE
2015,CORN,OHIO,153,BU / ACRE
2015,CORN,OKLAHOMA,129,BU / ACRE
2015,CORN,OREGON,188,BU / ACRE
2015,CORN,OTHER STATES,0,BU / ACRE
2015,CORN,PENNSYLVANIA,147,BU / ACRE
2015,CORN,SOUTH CAROLINA,93,BU / ACRE
2015,CORN,SOUTH DAKOTA,159,BU / ACRE
2015,CORN,TENNESSEE,160,BU / ACRE
2015,CORN,TEXAS,135,BU / ACRE
2015,CORN,UTAH,173,BU / ACRE
2015,CORN,VIRGINIA,161,BU / ACRE
2015,CORN,WASHINGTON,215,BU / ACRE
2015,CORN,WEST VIRGINIA,148,BU / ACRE
2015,CORN,WISCONSIN,164,BU / ACRE
2015,CORN,WYOMING,159,BU / ACRE
2015,COTTON,ALABAMA,866,LB / ACRE
2015,COTTON,ARIZONA,"1,408",LB / ACRE
2015,COTTON,ARKANSAS,"1,092",LB / ACRE
2015,COTTON,CALIFORNIA,"1,559",LB / ACRE
2015,COTTON,FLORIDA,885,LB / ACRE
2015,COTTON,GEORGIA,966,LB / ACRE
2015,COTTON,KANSAS,"1,050",LB / ACRE
2015,COTTON,LOUISIANA,810,LB / ACRE
2015,COTTON,MISSISSIPPI,"1,024",LB / ACRE
2015,COTTON,MISSOURI,"1,097",LB / ACRE
2015,COTTON,NEW MEXICO,925,LB / ACRE
2015,COTTON,NORTH CAROLINA,713,LB / ACRE
2015,COTTON,OKLAHOMA,876,LB / ACRE
2015,COTTON,SOUTH CAROLINA,547,LB / ACRE
2015,COTTON,TENNESSEE,"1,046",LB / ACRE
2015,COTTON,TEXAS,611,LB / ACRE
2015,COTTON,VIRGINIA,817,LB / ACRE
2015,FLAXSEED,MINNESOTA,14,BU / ACRE
2015,FLAXSEED,MONTANA,15,BU / ACRE
2015,FLAXSEED,NORTH DAKOTA,23,BU / ACRE
2015,FLAXSEED,SOUTH DAKOTA,16,BU / ACRE
2015,HAY & HAYLAGE,CALIFORNIA,5.92,TONS / ACRE
2015,HAY & HAYLAGE,IDAHO,3.88,TONS / ACRE
2015,HAY & HAYLAGE,ILLINOIS,3.29,TONS / ACRE
2015,HAY & HAYLAGE,IOWA,3.52,TONS / ACRE
2015,HAY & HAYLAGE,KANSAS,2.48,TONS / ACRE
2015,HAY & HAYLAGE,MICHIGAN,3.17,TONS / ACRE
2015,HAY & HAYLAGE,MINNESOTA,2.81,TONS / ACRE
2015,HAY & HAYLAGE,MISSOURI,2.19,TONS / ACRE
2015,HAY & HAYLAGE,NEBRASKA,2.38,TONS / ACRE
2015,HAY & HAYLAGE,NEW MEXICO,4,TONS / ACRE
2015,HAY & HAYLAGE,NEW YORK,2.53,TONS / ACRE
2015,HAY & HAYLAGE,OHIO,2.67,TONS / ACRE
2015,HAY & HAYLAGE,PENNSYLVANIA,2.71,TONS / ACRE
2015,HAY & HAYLAGE,SOUTH DAKOTA,1.98,TONS / ACRE
2015,HAY & HAYLAGE,TEXAS,2.14,TONS / ACRE
2015,HAY & HAYLAGE,VERMONT,3.35,TONS / ACRE
2015,HAY & HAYLAGE,WASHINGTON,4.08,TONS / ACRE
2015,HAY & HAYLAGE,WISCONSIN,3.45,TONS / ACRE
2015,HOPS,IDAHO,"1,794",LB / ACRE
2015,HOPS,OREGON,"1,613",LB / ACRE
2015,HOPS,WASHINGTON,"1,849",LB / ACRE
2015,PEANUTS,ALABAMA,"3,250",LB / ACRE
2015,PEANUTS,FLORIDA,"3,600",LB / ACRE
2015,PEANUTS,GEORGIA,"4,330",LB / ACRE
2015,PEANUTS,MISSISSIPPI,"3,500",LB / ACRE
2015,PEANUTS,NEW MEXICO,"3,130",LB / ACRE
2015,PEANUTS,NORTH CAROLINA,"3,480",LB / ACRE
2015,PEANUTS,OKLAHOMA,"3,400",LB / ACRE
2015,PEANUTS,OTHER STATES,"3,130",LB / ACRE
2015,PEANUTS,SOUTH CAROLINA,"3,200",LB / ACRE
2015,PEANUTS,TEXAS,"3,200",LB / ACRE
2015,PEANUTS,VIRGINIA,"3,650",LB / ACRE
2015,RICE,ARKANSAS,"7,340",LB / ACRE
2015,RICE,CALIFORNIA,"8,890",LB / ACRE
2015,RICE,LOUISIANA,"6,940",LB / ACRE
2015,RICE,MISSISSIPPI,"7,110",LB / ACRE
2015,RICE,MISSOURI,"7,020",LB / ACRE
2015,RICE,TEXAS,"6,900",LB / ACRE
2015,RYE,GEORGIA,14,BU / ACRE
2015,RYE,OKLAHOMA,24,BU / ACRE
2015,RYE,OTHER STATES,36.6,BU / ACRE
2015,SAFFLOWER,CALIFORNIA,"2,100",LB / ACRE
2015,SAFFLOWER,MONTANA,840,LB / ACRE
2015,SAFFLOWER,NORTH DAKOTA,"1,050",LB / ACRE
2015,SAFFLOWER,OTHER STATES,939,LB / ACRE
2015,SAFFLOWER,UTAH,910,LB / ACRE
2015,SORGHUM,ARIZONA,92,BU / ACRE
2015,SORGHUM,ARKANSAS,98,BU / ACRE
2015,SORGHUM,COLORADO,55,BU / ACRE
2015,SORGHUM,GEORGIA,48,BU / ACRE
2015,SORGHUM,ILLINOIS,94,BU / ACRE
2015,SORGHUM,KANSAS,88,BU / ACRE
2015,SORGHUM,LOUISIANA,85,BU / ACRE
2015,SORGHUM,MISSISSIPPI,79,BU / ACRE
2015,SORGHUM,MISSOURI,94,BU / ACRE
2015,SORGHUM,NEBRASKA,96,BU / ACRE
